sentence_id,domain,text,aspect_term,input_text,label,polarity
2140,laptops,"All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.",apple associates,"[ASPECT] apple associates [SEP] All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.",0,positive
908,laptops,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",screen,"[ASPECT] screen [SEP] Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",1,negative
2898,laptops,The Toshiba Satellite has been more than I expected for the price.,price,[ASPECT] price [SEP] The Toshiba Satellite has been more than I expected for the price.,0,positive
29,laptops,"I had to adjust my mousepad sensitivity, because it is very sensitive.",mousepad sensitivity,"[ASPECT] mousepad sensitivity [SEP] I had to adjust my mousepad sensitivity, because it is very sensitive.",1,negative
2561,laptops,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",iWork,"[ASPECT] iWork [SEP] I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",1,negative
2561,laptops,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",MS Office,"[ASPECT] MS Office [SEP] I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",1,negative
2561,laptops,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",MS Office,"[ASPECT] MS Office [SEP] I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",1,negative
1039,laptops,Keyboard is plastic and spongey feeling.,Keyboard,[ASPECT] Keyboard [SEP] Keyboard is plastic and spongey feeling.,1,negative
2380,laptops,"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",mac osx,"[ASPECT] mac osx [SEP] previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",0,positive
2380,laptops,"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",operating system,"[ASPECT] operating system [SEP] previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",0,positive
349,laptops,i also love having the extra calculator number set up on the keyboard which most laptops do not have.,keyboard,[ASPECT] keyboard [SEP] i also love having the extra calculator number set up on the keyboard which most laptops do not have.,0,positive
1309,laptops,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,hinge,[ASPECT] hinge [SEP] Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,1,negative
1309,laptops,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,motherboard,[ASPECT] motherboard [SEP] Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,2,neutral
2299,laptops,You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,surfing the web,[ASPECT] surfing the web [SEP] You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,0,positive
712,laptops,"I love my Apple, it is quick and easy to use.",use,"[ASPECT] use [SEP] I love my Apple, it is quick and easy to use.",0,positive
506,laptops,With notes saying they replaced the hard drive.,hard drive,[ASPECT] hard drive [SEP] With notes saying they replaced the hard drive.,2,neutral
1175,laptops,"The laptop is relatively simple to use, though I bought Macs for Dummies, which is well worth $2",use,"[ASPECT] use [SEP] The laptop is relatively simple to use, though I bought Macs for Dummies, which is well worth $2",0,positive
1049,laptops,"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",HDD bay,"[ASPECT] HDD bay [SEP] Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",1,negative
265,laptops,No tutorials on the display.,tutorials,[ASPECT] tutorials [SEP] No tutorials on the display.,1,negative
394,laptops,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",leather carrying case,"[ASPECT] leather carrying case [SEP] The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",2,neutral
394,laptops,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",keyboard,"[ASPECT] keyboard [SEP] The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",2,neutral
394,laptops,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",mouse,"[ASPECT] mouse [SEP] The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",2,neutral
152,laptops,The touch pad is among the best.,touch pad,[ASPECT] touch pad [SEP] The touch pad is among the best.,0,positive
1284,laptops,"Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean.",screen,"[ASPECT] screen [SEP] Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean.",1,negative
1797,laptops,It's now all commodity hardware.,commodity hardware,[ASPECT] commodity hardware [SEP] It's now all commodity hardware.,2,neutral
2272,laptops,"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",Paralles,"[ASPECT] Paralles [SEP] We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",2,neutral
2272,laptops,"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",Windows XP Professional,"[ASPECT] Windows XP Professional [SEP] We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",2,neutral
